Program,Year,Period,Geo Level,State,State ANSI,Commodity,Data Item,Domain,Domain Category,0
SURVEY,2013,JUL,STATE,MISSOURI,29,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.12
SURVEY,2013,JUL,STATE,NEBRASKA,31,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.05
SURVEY,2013,JUL,STATE,NORTH CAROLINA,37,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.06
SURVEY,2013,JUL,STATE,NORTH DAKOTA,38,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.37
SURVEY,2013,JUL,STATE,OHIO,39,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.83
SURVEY,2013,JUL,STATE,PENNSYLVANIA,42,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.67
SURVEY,2013,JUL,STATE,SOUTH DAKOTA,46,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.57
SURVEY,2013,JUL,STATE,TENNESSEE,47,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.2
SURVEY,2013,JUL,STATE,TEXAS,48,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.78
SURVEY,2013,JUL,STATE,WISCONSIN,55,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.8
SURVEY,2013,AUG,STATE,COLORADO,8,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.8
SURVEY,2013,AUG,STATE,ILLINOIS,17,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.09
SURVEY,2013,AUG,STATE,INDIANA,18,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.38
SURVEY,2013,AUG,STATE,IOWA,19,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.32
SURVEY,2013,AUG,STATE,KANSAS,20,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.13
SURVEY,2013,AUG,STATE,KENTUCKY,21,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.1
SURVEY,2013,AUG,STATE,MICHIGAN,26,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.04
SURVEY,2013,AUG,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.24
SURVEY,2013,AUG,STATE,MISSOURI,29,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.42
SURVEY,2013,AUG,STATE,NEBRASKA,31,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.45
SURVEY,2013,AUG,STATE,NORTH CAROLINA,37,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.85
SURVEY,2013,AUG,STATE,NORTH DAKOTA,38,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.97
SURVEY,2013,AUG,STATE,OHIO,39,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.34
SURVEY,2013,AUG,STATE,PENNSYLVANIA,42,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.1
SURVEY,2013,AUG,STATE,SOUTH DAKOTA,46,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.99
SURVEY,2013,AUG,STATE,TENNESSEE,47,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.23
SURVEY,2013,AUG,STATE,TEXAS,48,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.01
SURVEY,2013,AUG,STATE,WISCONSIN,55,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.18
SURVEY,2013,SEP,STATE,COLORADO,8,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.07
SURVEY,2013,SEP,STATE,ILLINOIS,17,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.25
SURVEY,2013,SEP,STATE,INDIANA,18,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.11
SURVEY,2013,SEP,STATE,IOWA,19,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.66
SURVEY,2013,SEP,STATE,KANSAS,20,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.13
SURVEY,2013,SEP,STATE,KENTUCKY,21,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.11
SURVEY,2013,SEP,STATE,MICHIGAN,26,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.37
SURVEY,2013,SEP,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.69
SURVEY,2013,SEP,STATE,MISSOURI,29,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.08
SURVEY,2013,SEP,STATE,NEBRASKA,31,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.64
SURVEY,2013,SEP,STATE,NORTH CAROLINA,37,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.92
SURVEY,2013,SEP,STATE,NORTH DAKOTA,38,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.67
SURVEY,2013,SEP,STATE,OHIO,39,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.57
SURVEY,2013,SEP,STATE,PENNSYLVANIA,42,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.15
SURVEY,2013,SEP,STATE,SOUTH DAKOTA,46,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.42
SURVEY,2013,SEP,STATE,TENNESSEE,47,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.04
SURVEY,2013,SEP,STATE,TEXAS,48,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.46
SURVEY,2013,SEP,STATE,WISCONSIN,55,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.68
SURVEY,2013,OCT,STATE,COLORADO,8,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.02
SURVEY,2013,OCT,STATE,ILLINOIS,17,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.49
SURVEY,2013,OCT,STATE,INDIANA,18,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.34
SURVEY,2013,OCT,STATE,IOWA,19,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.64
SURVEY,2013,OCT,STATE,KANSAS,20,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.74
SURVEY,2013,OCT,STATE,KENTUCKY,21,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.35
SURVEY,2013,OCT,STATE,MICHIGAN,26,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.46
SURVEY,2013,OCT,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.2
SURVEY,2013,OCT,STATE,MISSOURI,29,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.51
SURVEY,2013,OCT,STATE,NEBRASKA,31,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.72
SURVEY,2013,OCT,STATE,NORTH CAROLINA,37,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.75
SURVEY,2013,OCT,STATE,NORTH DAKOTA,38,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.32
SURVEY,2013,OCT,STATE,OHIO,39,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.36
SURVEY,2013,OCT,STATE,PENNSYLVANIA,42,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.15
SURVEY,2013,OCT,STATE,SOUTH DAKOTA,46,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.21
SURVEY,2013,OCT,STATE,TENNESSEE,47,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.62
SURVEY,2013,OCT,STATE,TEXAS,48,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.28
SURVEY,2013,OCT,STATE,WISCONSIN,55,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.68
SURVEY,2013,NOV,STATE,COLORADO,8,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.71
SURVEY,2013,NOV,STATE,ILLINOIS,17,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.5
SURVEY,2013,NOV,STATE,INDIANA,18,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.17
SURVEY,2013,NOV,STATE,IOWA,19,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.43
SURVEY,2013,NOV,STATE,KANSAS,20,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.38
SURVEY,2013,NOV,STATE,KENTUCKY,21,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.5
SURVEY,2013,NOV,STATE,MICHIGAN,26,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.1
SURVEY,2013,NOV,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.3
SURVEY,2013,NOV,STATE,MISSOURI,29,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.42
SURVEY,2013,NOV,STATE,NEBRASKA,31,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.46
SURVEY,2013,NOV,STATE,NORTH CAROLINA,37,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.83
SURVEY,2013,NOV,STATE,NORTH DAKOTA,38,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.04
SURVEY,2013,NOV,STATE,OHIO,39,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.17
SURVEY,2013,NOV,STATE,PENNSYLVANIA,42,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.99
SURVEY,2013,NOV,STATE,SOUTH DAKOTA,46,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.97
SURVEY,2013,NOV,STATE,TENNESSEE,47,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.5
SURVEY,2013,NOV,STATE,TEXAS,48,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.92
SURVEY,2013,NOV,STATE,WISCONSIN,55,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.38
SURVEY,2013,DEC,STATE,COLORADO,8,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.58
SURVEY,2013,DEC,STATE,ILLINOIS,17,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.58
SURVEY,2013,DEC,STATE,INDIANA,18,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.37
SURVEY,2013,DEC,STATE,IOWA,19,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.32
SURVEY,2013,DEC,STATE,KANSAS,20,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.43
SURVEY,2013,DEC,STATE,KENTUCKY,21,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.74
SURVEY,2013,DEC,STATE,MICHIGAN,26,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.03
SURVEY,2013,DEC,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.51
SURVEY,2013,DEC,STATE,MISSOURI,29,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.48
SURVEY,2013,DEC,STATE,NEBRASKA,31,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.42
SURVEY,2013,DEC,STATE,NORTH CAROLINA,37,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.72
SURVEY,2013,DEC,STATE,NORTH DAKOTA,38,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.07
SURVEY,2013,DEC,STATE,OHIO,39,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.31
SURVEY,2013,DEC,STATE,PENNSYLVANIA,42,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.16
SURVEY,2013,DEC,STATE,SOUTH DAKOTA,46,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.96
SURVEY,2013,DEC,STATE,TENNESSEE,47,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.73
SURVEY,2013,DEC,STATE,TEXAS,48,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.08
SURVEY,2013,DEC,STATE,WISCONSIN,55,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.31
SURVEY,2012,MARKETING YEAR,STATE,ALABAMA,1,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.18
SURVEY,2012,MARKETING YEAR,STATE,ARIZONA,4,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.84
SURVEY,2012,MARKETING YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.81
SURVEY,2012,MARKETING YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.68
SURVEY,2012,MARKETING YEAR,STATE,COLORADO,8,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.86
SURVEY,2012,MARKETING YEAR,STATE,DELAWARE,10,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.55
SURVEY,2012,MARKETING YEAR,STATE,FLORIDA,12,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.5
SURVEY,2012,MARKETING YEAR,STATE,GEORGIA,13,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.9
SURVEY,2012,MARKETING YEAR,STATE,IDAHO,16,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.1
SURVEY,2012,MARKETING YEAR,STATE,ILLINOIS,17,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.87
SURVEY,2012,MARKETING YEAR,STATE,INDIANA,18,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.23
SURVEY,2012,MARKETING YEAR,STATE,IOWA,19,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.92
SURVEY,2012,MARKETING YEAR,STATE,KANSAS,20,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.04
SURVEY,2012,MARKETING YEAR,STATE,KENTUCKY,21,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.96
SURVEY,2012,MARKETING YEAR,STATE,LOUISIANA,22,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.9
SURVEY,2012,MARKETING YEAR,STATE,MARYLAND,24,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.3
SURVEY,2012,MARKETING YEAR,STATE,MICHIGAN,26,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.69
SURVEY,2012,MARKETING YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.67
SURVEY,2012,MARKETING YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.94
SURVEY,2012,MARKETING YEAR,STATE,MISSOURI,29,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.34
SURVEY,2012,MARKETING YEAR,STATE,MONTANA,30,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.21
SURVEY,2012,MARKETING YEAR,STATE,NEBRASKA,31,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.85
SURVEY,2012,MARKETING YEAR,STATE,NEW JERSEY,34,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.4
SURVEY,2012,MARKETING YEAR,STATE,NEW MEXICO,35,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.3
SURVEY,2012,MARKETING YEAR,STATE,NEW YORK,36,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.78
SURVEY,2012,MARKETING YEAR,STATE,NORTH CAROLINA,37,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.48
SURVEY,2012,MARKETING YEAR,STATE,NORTH DAKOTA,38,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.46
SURVEY,2012,MARKETING YEAR,STATE,OHIO,39,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.09
SURVEY,2012,MARKETING YEAR,STATE,OKLAHOMA,40,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.04
SURVEY,2012,MARKETING YEAR,STATE,OREGON,41,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.96
SURVEY,2012,MARKETING YEAR,STATE,PENNSYLVANIA,42,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.21
SURVEY,2012,MARKETING YEAR,STATE,SOUTH CAROLINA,45,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.5
SURVEY,2012,MARKETING YEAR,STATE,SOUTH DAKOTA,46,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.72
SURVEY,2012,MARKETING YEAR,STATE,TENNESSEE,47,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.28
SURVEY,2012,MARKETING YEAR,STATE,TEXAS,48,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.12
SURVEY,2012,MARKETING YEAR,STATE,UTAH,49,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.59
SURVEY,2012,MARKETING YEAR,STATE,VIRGINIA,51,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.3
SURVEY,2012,MARKETING YEAR,STATE,WASHINGTON,53,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.69
SURVEY,2012,MARKETING YEAR,STATE,WEST VIRGINIA,54,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.2
SURVEY,2012,MARKETING YEAR,STATE,WISCONSIN,55,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.69
SURVEY,2012,MARKETING YEAR,STATE,WYOMING,56,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.05
SURVEY,2012,JAN,STATE,COLORADO,8,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.05
SURVEY,2012,JAN,STATE,ILLINOIS,17,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.12
SURVEY,2012,JAN,STATE,INDIANA,18,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.21
SURVEY,2012,JAN,STATE,IOWA,19,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.99
SURVEY,2012,JAN,STATE,KANSAS,20,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.24
SURVEY,2012,JAN,STATE,KENTUCKY,21,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.13
SURVEY,2012,JAN,STATE,MICHIGAN,26,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.97
SURVEY,2012,JAN,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.85
SURVEY,2012,JAN,STATE,MISSOURI,29,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.28
SURVEY,2012,JAN,STATE,NEBRASKA,31,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.02
SURVEY,2012,JAN,STATE,NORTH CAROLINA,37,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.84
SURVEY,2012,JAN,STATE,NORTH DAKOTA,38,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.73
SURVEY,2012,JAN,STATE,OHIO,39,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.19
SURVEY,2012,JAN,STATE,PENNSYLVANIA,42,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.73
SURVEY,2012,JAN,STATE,SOUTH DAKOTA,46,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.93
SURVEY,2012,JAN,STATE,TENNESSEE,47,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.56
