Year,Geo Level ,State,Commodity,Unit,Corn_For_Food_Amount,Corn_Residual_Amount,Corn_Prices,Corn_Yield_Per_Acre,Corn_Alcohol_Usage,Grain_Production_Amount,CV(%)
2018,STATE,GEORGIA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,51850000,0
2018,STATE,IDAHO,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,24375000,0
2018,STATE,ILLINOIS,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,2321900000,0
2018,STATE,INDIANA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,944640000,0
2018,STATE,IOWA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,2647100000,0
2018,STATE,KANSAS,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,668100000,0
2018,STATE,KENTUCKY,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,214170000,0
2018,STATE,LOUISIANA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,71400000,0
2018,STATE,MARYLAND,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,71750000,0
2018,STATE,MICHIGAN,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,305250000,0
2018,STATE,MINNESOTA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,1413400000,0
2018,STATE,MISSISSIPPI,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,86950000,0
2018,STATE,MISSOURI,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,448500000,0
2018,STATE,NEBRASKA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,1851300000,0
2018,STATE,NEW YORK,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,102690000,0
2018,STATE,NORTH CAROLINA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,106140000,0
2018,STATE,NORTH DAKOTA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,440200000,0
2018,STATE,OHIO,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,622280000,0
2018,STATE,OKLAHOMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,33750000,0
2018,STATE,OTHER STATES,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,66435000,0
2018,STATE,PENNSYLVANIA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,147200000,0
2018,STATE,SOUTH CAROLINA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,38440000,0
2018,STATE,SOUTH DAKOTA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,839050000,0
2018,STATE,TENNESSEE,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,127020000,0
2018,STATE,TEXAS,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,210000000,0
2018,STATE,VIRGINIA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,48840000,0
2018,STATE,WASHINGTON,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,18000000,0
2018,STATE,WISCONSIN,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,537000000,0
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,39245000,0
2017,STATE,ARIZONA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,6240000,0
2017,STATE,ARKANSAS,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,108885000,0
2017,STATE,CALIFORNIA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,13360000,0
2017,STATE,COLORADO,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,185900000,0
2017,STATE,DELAWARE,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,32319000,0
2017,STATE,FLORIDA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,5957000,0
2017,STATE,GEORGIA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,43120000,0
2017,STATE,IDAHO,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,23345000,0
2017,STATE,ILLINOIS,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,2200950000,0
2017,STATE,INDIANA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,936000000,0
2017,STATE,IOWA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,2605800000,0
2017,STATE,KANSAS,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,686400000,0
2017,STATE,KENTUCKY,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,217160000,0
2017,STATE,LOUISIANA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,90160000,0
2017,STATE,MARYLAND,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,72240000,0
2017,STATE,MICHIGAN,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,300510000,0
2017,STATE,MINNESOTA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,1480220000,0
2017,STATE,MISSISSIPPI,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,94500000,0
2017,STATE,MISSOURI,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,552500000,0
2017,STATE,MONTANA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,4550000,0
2017,STATE,NEBRASKA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,1683300000,0
2017,STATE,NEW JERSEY,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,11690000,0
2017,STATE,NEW MEXICO,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,5762000,0
2017,STATE,NEW YORK,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,78085000,0
2017,STATE,NORTH CAROLINA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,119280000,0
2017,STATE,NORTH DAKOTA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,448970000,0
2017,STATE,OHIO,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,557550000,0
2017,STATE,OKLAHOMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,38430000,0
2017,STATE,OREGON,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,9328000,0
2017,STATE,OTHER STATES,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,0,0
2017,STATE,PENNSYLVANIA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,148120000,0
2017,STATE,SOUTH CAROLINA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,44200000,0
2017,STATE,SOUTH DAKOTA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,736600000,0
2017,STATE,TENNESSEE,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,121410000,0
2017,STATE,TEXAS,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,313600000,0
2017,STATE,UTAH,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,3520000,0
2017,STATE,VIRGINIA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,47600000,0
2017,STATE,WASHINGTON,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,18000000,0
2017,STATE,WEST VIRGINIA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,5016000,0
2017,STATE,WISCONSIN,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,509820000,0
2017,STATE,WYOMING,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,9765000,0
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,38775000,0
2017,STATE,ARKANSAS,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,121030000,0
2017,STATE,CALIFORNIA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,16200000,0
2017,STATE,COLORADO,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,176900000,0
2017,STATE,DELAWARE,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,34200000,0
2017,STATE,GEORGIA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,56960000,0
2017,STATE,IDAHO,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,18000000,0
2017,STATE,ILLINOIS,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,2058600000,0
2017,STATE,INDIANA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,929010000,0
2017,STATE,IOWA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,2462800000,0
2017,STATE,KANSAS,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,665000000,0
2017,STATE,KENTUCKY,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,215460000,0
2017,STATE,LOUISIANA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,88320000,0
2017,STATE,MARYLAND,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,72000000,0
2017,STATE,MICHIGAN,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,360400000,0
2017,STATE,MINNESOTA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,1381650000,0
2017,STATE,MISSISSIPPI,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,99900000,0
2017,STATE,MISSOURI,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,502200000,0
2017,STATE,NEBRASKA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,1738500000,0
2017,STATE,NEW YORK,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,82500000,0
2017,STATE,NORTH CAROLINA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,114800000,0
2017,STATE,NORTH DAKOTA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,417450000,0
2017,STATE,OHIO,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,552330000,0
2017,STATE,OKLAHOMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,37950000,0
2017,STATE,OTHER STATES,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,71196000,0
2017,STATE,PENNSYLVANIA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,160000000,0
2017,STATE,SOUTH CAROLINA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,43155000,0
2017,STATE,SOUTH DAKOTA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,672000000,0
2017,STATE,TENNESSEE,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,129480000,0
2017,STATE,TEXAS,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,277200000,0
2017,STATE,VIRGINIA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,46200000,0
2017,STATE,WASHINGTON,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,18700000,0
2017,STATE,WISCONSIN,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,494100000,0
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,38775000,0
2017,STATE,ARKANSAS,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,106505000,0
2017,STATE,CALIFORNIA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,18400000,0
2017,STATE,COLORADO,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,187960000,0
2017,STATE,DELAWARE,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,31620000,0
2017,STATE,GEORGIA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,44750000,0
2017,STATE,IDAHO,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,21000000,0
2017,STATE,ILLINOIS,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,2187900000,0
2017,STATE,INDIANA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,944820000,0
2017,STATE,IOWA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,2541300000,0
2017,STATE,KANSAS,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,707200000,0
2017,STATE,KENTUCKY,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,219480000,0
2017,STATE,LOUISIANA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,89670000,0
2017,STATE,MARYLAND,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,73950000,0
2017,STATE,MICHIGAN,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,325650000,0
2017,STATE,MINNESOTA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,1453500000,0
2017,STATE,MISSISSIPPI,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,94000000,0
2017,STATE,MISSOURI,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,568750000,0
2017,STATE,NEBRASKA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,1664700000,0
2017,STATE,NEW YORK,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,77910000,0
2017,STATE,NORTH CAROLINA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,116200000,0
2017,STATE,NORTH DAKOTA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,427460000,0
2017,STATE,OHIO,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,541490000,0
2017,STATE,OKLAHOMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,41600000,0
2017,STATE,OTHER STATES,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,66912000,0
2017,STATE,PENNSYLVANIA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,156480000,0
2017,STATE,SOUTH CAROLINA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,44525000,0
2017,STATE,SOUTH DAKOTA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,787500000,0
2017,STATE,TENNESSEE,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,120555000,0
2017,STATE,TEXAS,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,310980000,0
2017,STATE,VIRGINIA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,52360000,0
2017,STATE,WASHINGTON,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,18000000,0
2017,STATE,WISCONSIN,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,495600000,0
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,39950000,0
2017,STATE,ARKANSAS,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,106505000,0
2017,STATE,CALIFORNIA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,18400000,0
2017,STATE,COLORADO,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,184150000,0
2017,STATE,DELAWARE,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,32300000,0
2017,STATE,GEORGIA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,46000000,0
2017,STATE,IDAHO,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,21000000,0
2017,STATE,ILLINOIS,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,2121600000,0
2017,STATE,INDIANA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,903060000,0
2017,STATE,IOWA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,2463900000,0
2017,STATE,KANSAS,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,696800000,0
2017,STATE,KENTUCKY,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,215760000,0
2017,STATE,LOUISIANA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,89670000,0
2017,STATE,MARYLAND,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,70550000,0
2017,STATE,MICHIGAN,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,327600000,0
2017,STATE,MINNESOTA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,1407600000,0
2017,STATE,MISSISSIPPI,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,94000000,0
2017,STATE,MISSOURI,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,559000000,0
2017,STATE,NEBRASKA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,1683300000,0
2017,STATE,NEW YORK,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,77910000,0
2017,STATE,NORTH CAROLINA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,114540000,0
2017,STATE,NORTH DAKOTA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,401940000,0
2017,STATE,OHIO,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,541490000,0
2017,STATE,OKLAHOMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,39360000,0
2017,STATE,OTHER STATES,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,66912000,0
2017,STATE,PENNSYLVANIA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,156480000,0
2017,STATE,SOUTH CAROLINA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,43875000,0
2017,STATE,SOUTH DAKOTA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,771750000,0
2017,STATE,TENNESSEE,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,119850000,0
2017,STATE,TEXAS,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,310980000,0
2017,STATE,VIRGINIA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,51680000,0
2017,STATE,WASHINGTON,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,18400000,0
2017,STATE,WISCONSIN,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,483800000,0
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,39245000,0
2017,STATE,ARKANSAS,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,121030000,0
2017,STATE,CALIFORNIA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,17800000,0
2017,STATE,COLORADO,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,176900000,0
2017,STATE,DELAWARE,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,36000000,0
2017,STATE,GEORGIA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,58240000,0
2017,STATE,IDAHO,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,18450000,0
2017,STATE,ILLINOIS,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,2069550000,0
2017,STATE,INDIANA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,918270000,0
2017,STATE,IOWA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,2449700000,0
2017,STATE,KANSAS,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,665000000,0
2017,STATE,KENTUCKY,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,215460000,0
2017,STATE,LOUISIANA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,85100000,0
2017,STATE,MARYLAND,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,73800000,0
2017,STATE,MICHIGAN,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,358280000,0
2017,STATE,MINNESOTA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,1374100000,0
2017,STATE,MISSISSIPPI,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,99900000,0
2017,STATE,MISSOURI,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,508400000,0
2017,STATE,NEBRASKA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,1719500000,0
2017,STATE,NEW YORK,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,82500000,0
2017,STATE,NORTH CAROLINA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,116440000,0
2017,STATE,NORTH DAKOTA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,427800000,0
2017,STATE,OHIO,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,558790000,0
2017,STATE,OKLAHOMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,39600000,0
2017,STATE,OTHER STATES,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,71196000,0
2017,STATE,PENNSYLVANIA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,160000000,0
2017,STATE,SOUTH CAROLINA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,42525000,0
2017,STATE,SOUTH DAKOTA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,696000000,0
2017,STATE,TENNESSEE,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,131040000,0
2017,STATE,TEXAS,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,294000000,0
2017,STATE,VIRGINIA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,46200000,0
2017,STATE,WASHINGTON,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,19550000,0
2017,STATE,WISCONSIN,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,494100000,0
2016,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,37800000,0
2016,STATE,ARIZONA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,10750000,0
2016,STATE,ARKANSAS,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,127395000,0
2016,STATE,CALIFORNIA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,18500000,0
2016,STATE,COLORADO,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,160290000,0
2016,STATE,DELAWARE,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,27880000,0
2016,STATE,FLORIDA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,5800000,0
2016,STATE,GEORGIA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,56100000,0
2016,STATE,IDAHO,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,18800000,0
2016,STATE,ILLINOIS,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,2255650000,0
2016,STATE,INDIANA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,946310000,0
2016,STATE,IOWA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,2740500000,0
2016,STATE,KANSAS,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,698640000,0
2016,STATE,KENTUCKY,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,222600000,0
2016,STATE,LOUISIANA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,90750000,0
2016,STATE,MARYLAND,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,60800000,0
2016,STATE,MICHIGAN,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,320280000,0
2016,STATE,MINNESOTA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,1544000000,0
2016,STATE,MISSISSIPPI,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,119520000,0
2016,STATE,MISSOURI,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,570500000,0
2016,STATE,MONTANA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,5500000,0
2016,STATE,NEBRASKA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,1699900000,0
2016,STATE,NEW JERSEY,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,10295000,0
2016,STATE,NEW MEXICO,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,6150000,0
2016,STATE,NEW YORK,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,73530000,0
